Observation id	Observation date	Description	Media file	Total length	FPS	pre	post	Subject	Behavior	Behavioral category	Modifiers	Behavior type	Start (s)	Stop (s)	Duration (s)	Comment start	Comment stop
BRAC4943.6b(R),BRAC5007.4d(L),control	2021-03-15 21:57:48		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4943.6b(R)_BRAC5007.4d(L)_food-deprivation-control-pups-1-bottom-left-20-12.mp4	1243.570	29.98			left	chemoinvestigation	investigation		STATE	831.721	833.789	2.068		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			right	digging	stress behaviour		STATE	831.772	832.522	0.750		
BRAC4673.7b(R),BRAC4908.4e(L),control	2021-03-15 21:59:07		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7b(R)_BRAC4908.4e(L)_food_deprivation_control_first_ top_left 03_12_2020 11_15_46 1.mp4	957.690	29.98			left	chemoinvestigation	investigation		STATE	832.906	833.156	0.250		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			right	rearing	stress behaviour		STATE	833.020	834.019	0.999		
BRAC4895.5d(R),BRAC4895.5c(L),control	2021-03-15 21:56:00		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5d(R)_BRAC4895.5c(L)_food_deprivation_control_pups top_right 20_12_2020 11_42_02 2.mp4	947.150	29.98			right	self-grooming	stress behaviour		STATE	833.529	842.029	8.500		
BRAC4939.7d(R),BRAC5077.5a(L),control	2021-03-15 21:57:13		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7d(R)_BRAC5077.5a(L)_food_deprivation_control_pups top_right 18_12_2020 11_45_58 2.mp4	979.330	29.9			left	chemoinvestigation	investigation		STATE	833.762	835.763	2.001		
BRAC5077.5b(R),BRAC5077.5c(L),control	2021-03-15 22:01:07		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5b(R)_BRAC5077.5c(L)_food_deprivation_control_pup bottom_left 18_12_2020 11_45_58 3.mp4	979.940	29.88			right	in empty nest			STATE	833.874	894.641	60.767		
BRAC4943.6b(R),BRAC5007.4d(L),control	2021-03-15 21:57:48		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4943.6b(R)_BRAC5007.4d(L)_food-deprivation-control-pups-1-bottom-left-20-12.mp4	1243.570	29.98			left	licking and grooming	investigation		STATE	833.923	835.390	1.467		
BRAC4943.6b(R),BRAC5007.4d(L),test	2021-03-14 13:28:54		/home/tochenan/pups-20210314T114301Z-001/pups/BRAC4943.6b(R)_BRAC5007.4d(L)_food_deprivation_test_pups bottom_left 20_12_2020 18_05_17 3.mp4	1128.630	29.99			left	nest building	parental behaviour		STATE	834.506	842.260	7.754		
BRAC4939.7d(R),BRAC5077.5a(L),control	2021-03-15 21:57:13		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7d(R)_BRAC5077.5a(L)_food_deprivation_control_pups top_right 18_12_2020 11_45_58 2.mp4	979.330	29.9			left	tail rattling	aggressive behaviour		STATE	834.514	835.264	0.750		
BRAC4673.7c(R),BRAC4908.4f(L),control	2021-03-14 11:39:27		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	digging	stress behaviour		STATE	835.223	840.265	5.042		
BRAC5077.5d(R),BRAC5077.5e(L),control	2021-03-15 22:03:10		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5d(R)_BRAC5077.5e(L)_food_deprivation_control_pups_bottom_right 18_12_2020 12_06_29 4.mp4	1286.430	29.99			left	chemoinvestigation	investigation		STATE	835.257	836.257	1.000		
BRAC4895.5d(R),BRAC4895.5c(L),test	2021-03-14 12:33:09		/home/tochenan/pups-20210314T114301Z-001/pups/BRAC4895.5d(R)_BRAC4895.5c(L)_food_deprivation_test_pups top_right 20_12_2020 17_46_55 2.mp4	960.701	29.99			left	nest building	parental behaviour		STATE	835.264	876.283	41.019		
BRAC4895.5b(R),BRAC4895.5e(L),test	2021-03-14 12:31:29		/home/tochenan/pups-20210314T114301Z-001/pups/BRAC4895.5b(R)_BRAC4895.5e(L)_food_deprivation_test_pups top_left 20_12_2020 17_46_55 1.mp4	960.657	29.99			right	digging	stress behaviour		STATE	835.283	838.273	2.990		
BRAC5077.5b(R),BRAC5077.5c(L),control	2021-03-15 22:01:07		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5b(R)_BRAC5077.5c(L)_food_deprivation_control_pup bottom_left 18_12_2020 11_45_58 3.mp4	979.940	29.88			left	licking and grooming	investigation		STATE	835.375	838.625	3.250		
BRAC4943.6b(R),BRAC5007.4d(L),control	2021-03-15 21:57:48		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4943.6b(R)_BRAC5007.4d(L)_food-deprivation-control-pups-1-bottom-left-20-12.mp4	1243.570	29.98			left	chemoinvestigation	investigation		STATE	836.157	838.059	1.902		
BRAC4939.7c(R),BRAC4939.7e(L),control	2021-03-15 21:56:36		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7c(R)_BRAC4939.7e(L)_food_deprivation_control_pups top_left 18_12_2020 11_45_58 1.mp4	980.210	29.89			right	rearing	stress behaviour		STATE	836.624	838.375	1.751		
BRAC4673.7c(R),BRA4908.4f(L),control	2021-03-12 21:17:55		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	digging	stress behaviour		STATE	836.765	838.015	1.250		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			right	digging	stress behaviour		STATE	836.773	847.823	11.050		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			left	digging	stress behaviour		STATE	837.601	838.206	0.605		
BRAC5077.5b(R),BRAC5077.5c(L),control	2021-03-15 22:01:07		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5b(R)_BRAC5077.5c(L)_food_deprivation_control_pup bottom_left 18_12_2020 11_45_58 3.mp4	979.940	29.88			left	digging	stress behaviour		STATE	838.625	841.125	2.500		
BRAC4939.7d(R),BRAC5077.5a(L),control	2021-03-15 21:57:13		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7d(R)_BRAC5077.5a(L)_food_deprivation_control_pups top_right 18_12_2020 11_45_58 2.mp4	979.330	29.9			left	chemoinvestigation	investigation		STATE	838.765	843.015	4.250		
BRAC5077.5d(R),BRAC5077.5e(L),control	2021-03-15 22:03:10		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5d(R)_BRAC5077.5e(L)_food_deprivation_control_pups_bottom_right 18_12_2020 12_06_29 4.mp4	1286.430	29.99			left	in empty nest			STATE	839.006	855.256	16.250		
BRAC4939.7d(R),BRAC5077.5a(L),control	2021-03-15 21:57:13		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7d(R)_BRAC5077.5a(L)_food_deprivation_control_pups top_right 18_12_2020 11_45_58 2.mp4	979.330	29.9			left	tail rattling	aggressive behaviour		STATE	839.265	840.515	1.250		
BRAC5178.2i(R),BRAC5178.2j(L),test	2021-03-13 20:48:48		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/test/BRAC5178.2i(R)BRAC5178.2j(L)_food_deprivation_test_first bottom_left 03_12_2020 17_52_25 3.mp4	963.460	29.97			right	self-grooming	stress behaviour		STATE	839.409	841.409	2.000		
BRAC4895.5b(R),BRAC4895.5e(L),control	2021-03-15 21:55:14		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5b(R)_BRAC4895.5e(L)_food_deprivation_control_pups top_left 20_12_2020 11_42_02 1.mp4	946.470	29.99			right	in nest	parental behaviour		STATE	840.772	842.773	2.001		
BRAC4673.7c(R),BRA4908.4f(L),control	2021-03-12 21:17:55		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	rearing	stress behaviour		STATE	841.266	842.266	1.000		
BRAC4943.6b(R),BRAC5007.4d(L),control	2021-03-15 21:57:48		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4943.6b(R)_BRAC5007.4d(L)_food-deprivation-control-pups-1-bottom-left-20-12.mp4	1243.570	29.98			left	in empty nest			STATE	841.461	864.009	22.548		
BRAC5178.2i(R),BRAC5178.2j(L),test	2021-03-13 20:48:48		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/test/BRAC5178.2i(R)BRAC5178.2j(L)_food_deprivation_test_first bottom_left 03_12_2020 17_52_25 3.mp4	963.460	29.97			right	in empty nest			STATE	842.160	845.660	3.500		
BRAC4943.6b(R),BRAC5007.4d(L),test	2021-03-14 13:28:54		/home/tochenan/pups-20210314T114301Z-001/pups/BRAC4943.6b(R)_BRAC5007.4d(L)_food_deprivation_test_pups bottom_left 20_12_2020 18_05_17 3.mp4	1128.630	29.99			left	in nest	parental behaviour		STATE	842.260	1005.300	163.040		
BRAC4673.7b(R),BRAC4908.4e(L),control	2021-03-15 21:59:07		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7b(R)_BRAC4908.4e(L)_food_deprivation_control_first_ top_left 03_12_2020 11_15_46 1.mp4	957.690	29.98			left	chemoinvestigation	investigation		STATE	842.406	844.660	2.254		
BRAC4895.5d(R),BRAC4895.5c(L),control	2021-03-15 21:56:00		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5d(R)_BRAC4895.5c(L)_food_deprivation_control_pups top_right 20_12_2020 11_42_02 2.mp4	947.150	29.98			right	rearing	stress behaviour		STATE	843.029	843.277	0.248		
BRAC4939.7c(R),BRAC4939.7e(L),test	2021-03-14 13:27:47		/home/tochenan/pups-20210314T114301Z-001/pups/BRAC4939.7c(R)BRAC4939.7e(L)_food_deprivation_test_pups_top_left 18_12_2020 17_56_55 1.mp4	935.244	29.99			left	nest building	parental behaviour		STATE	843.530	850.780	7.250		
BRAC4939.7d(R),BRAC5077.5a(L),control	2021-03-15 21:57:13		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7d(R)_BRAC5077.5a(L)_food_deprivation_control_pups top_right 18_12_2020 11_45_58 2.mp4	979.330	29.9			right	rearing	stress behaviour		STATE	844.267	845.267	1.000		
BRAC4895.5d(R),BRAC4895.5c(L),control	2021-03-15 21:56:00		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5d(R)_BRAC4895.5c(L)_food_deprivation_control_pups top_right 20_12_2020 11_42_02 2.mp4	947.150	29.98			right	rearing	stress behaviour		STATE	844.527	844.529	0.002		
BRAC5215.1c(R),BRAC5215.1d(L),test	2021-03-13 22:41:13		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/test/BRAC5215.1c(R)BRAC215.1d(L)_food_deprivation_test_first bottom_right 03_12_2020 18_52_25 4.mp4	963.700	29.98			right	nest building	parental behaviour		STATE	844.890	876.390	31.500		
BRAC4895.5d(R),BRAC4895.5c(L),control	2021-03-15 21:56:00		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5d(R)_BRAC4895.5c(L)_food_deprivation_control_pups top_right 20_12_2020 11_42_02 2.mp4	947.150	29.98			right	in empty nest			STATE	845.029	846.032	1.003		
BRAC5077.5b(R),BRAC5077.5c(L),control	2021-03-15 22:01:07		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5b(R)_BRAC5077.5c(L)_food_deprivation_control_pup bottom_left 18_12_2020 11_45_58 3.mp4	979.940	29.88			left	digging	stress behaviour		STATE	845.128	846.128	1.000		
BRAC5178.2i(R),BRAC5178.2j(L),test	2021-03-13 20:48:48		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/test/BRAC5178.2i(R)BRAC5178.2j(L)_food_deprivation_test_first bottom_left 03_12_2020 17_52_25 3.mp4	963.460	29.97			right	rearing	stress behaviour		STATE	845.660	847.660	2.000		
BRAC4895.5d(R),BRAC4895.5c(L),control	2021-03-15 21:56:00		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5d(R)_BRAC4895.5c(L)_food_deprivation_control_pups top_right 20_12_2020 11_42_02 2.mp4	947.150	29.98			right	rearing	stress behaviour		STATE	846.032	846.529	0.497		
BRAC4673.7c(R),BRAC4908.4f(L),control	2021-03-14 11:39:27		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	digging	stress behaviour		STATE	846.270	846.771	0.501		
BRAC5077.5b(R),BRAC5077.5c(L),control	2021-03-15 22:01:07		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5b(R)_BRAC5077.5c(L)_food_deprivation_control_pup bottom_left 18_12_2020 11_45_58 3.mp4	979.940	29.88			left	digging	stress behaviour		STATE	846.628	849.628	3.000		
BRAC4895.5b(R),BRAC4895.5e(L),test	2021-03-14 12:31:29		/home/tochenan/pups-20210314T114301Z-001/pups/BRAC4895.5b(R)_BRAC4895.5e(L)_food_deprivation_test_pups top_left 20_12_2020 17_46_55 1.mp4	960.657	29.99			right	rearing	stress behaviour		STATE	847.029	851.779	4.750		
BRAC4939.7d(R),BRAC5077.5a(L),control	2021-03-15 21:57:13		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7d(R)_BRAC5077.5a(L)_food_deprivation_control_pups top_right 18_12_2020 11_45_58 2.mp4	979.330	29.9			left	in empty nest			STATE	847.765	849.766	2.001		
BRAC5178.2i(R),BRAC5178.2j(L),test	2021-03-13 20:48:48		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/test/BRAC5178.2i(R)BRAC5178.2j(L)_food_deprivation_test_first bottom_left 03_12_2020 17_52_25 3.mp4	963.460	29.97			right	in empty nest			STATE	848.160	851.410	3.250		
BRAC4895.5b(R),BRAC4895.5e(L),control	2021-03-15 21:55:14		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5b(R)_BRAC4895.5e(L)_food_deprivation_control_pups top_left 20_12_2020 11_42_02 1.mp4	946.470	29.99			right	rearing	stress behaviour		STATE	848.272	849.274	1.002		
BRAC4895.5d(R),BRAC4895.5c(L),control	2021-03-15 21:56:00		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5d(R)_BRAC4895.5c(L)_food_deprivation_control_pups top_right 20_12_2020 11_42_02 2.mp4	947.150	29.98			right	in empty nest			STATE	848.279	851.779	3.500		
BRAC5178.2i(R),BRAC5178.2j(L),test	2021-03-13 20:48:48		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/test/BRAC5178.2i(R)BRAC5178.2j(L)_food_deprivation_test_first bottom_left 03_12_2020 17_52_25 3.mp4	963.460	29.97			right	rearing	stress behaviour		STATE	849.163	852.163	3.000		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			right	in empty nest			STATE	849.203	850.451	1.248		
BRAC4673.7b(R),BRAC4908.4e(L),control	2021-03-15 21:59:07		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7b(R)_BRAC4908.4e(L)_food_deprivation_control_first_ top_left 03_12_2020 11_15_46 1.mp4	957.690	29.98			left	in empty nest			STATE	849.661	858.911	9.250		
BRAC4939.7d(R),BRAC5077.5a(L),control	2021-03-15 21:57:13		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7d(R)_BRAC5077.5a(L)_food_deprivation_control_pups top_right 18_12_2020 11_45_58 2.mp4	979.330	29.9			left	rearing	stress behaviour		STATE	849.766	852.766	3.000		
BRAC4895.5b(R),BRAC4895.5e(L),control	2021-03-15 21:55:14		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5b(R)_BRAC4895.5e(L)_food_deprivation_control_pups top_left 20_12_2020 11_42_02 1.mp4	946.470	29.99			right	rearing	stress behaviour		STATE	850.522	851.273	0.751		
BRAC4673.7c(R),BRAC4908.4f(L),control	2021-03-14 11:39:27		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	digging	stress behaviour		STATE	851.023	852.023	1.000		
BRAC4895.5d(R),BRAC4895.5c(L),control	2021-03-15 21:56:00		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5d(R)_BRAC4895.5c(L)_food_deprivation_control_pups top_right 20_12_2020 11_42_02 2.mp4	947.150	29.98			right	rearing	stress behaviour		STATE	851.779	853.030	1.251		
BRAC4939.7c(R),BRAC4939.7e(L),test	2021-03-14 13:27:47		/home/tochenan/pups-20210314T114301Z-001/pups/BRAC4939.7c(R)BRAC4939.7e(L)_food_deprivation_test_pups_top_left 18_12_2020 17_56_55 1.mp4	935.244	29.99			left	nest building	parental behaviour		STATE	851.790	859.031	7.241		
BRAC4939.7d(R),BRAC5077.5a(L),control	2021-03-15 21:57:13		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7d(R)_BRAC5077.5a(L)_food_deprivation_control_pups top_right 18_12_2020 11_45_58 2.mp4	979.330	29.9			right	rearing	stress behaviour		STATE	852.267	854.517	2.250		
BRAC4895.5b(R),BRAC4895.5e(L),control	2021-03-15 21:55:14		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5b(R)_BRAC4895.5e(L)_food_deprivation_control_pups top_left 20_12_2020 11_42_02 1.mp4	946.470	29.99			right	in nest	parental behaviour		STATE	852.772	854.022	1.250		
BRAC4939.7c(R),BRAC4939.7e(L),control	2021-03-15 21:56:36		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7c(R)_BRAC4939.7e(L)_food_deprivation_control_pups top_left 18_12_2020 11_45_58 1.mp4	980.210	29.89			right	in empty nest			STATE	853.124	854.875	1.751		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			right	rearing	stress behaviour		STATE	853.580	859.830	6.250		
BRAC4895.5b(R),BRAC4895.5e(L),control	2021-03-15 21:55:14		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5b(R)_BRAC4895.5e(L)_food_deprivation_control_pups top_left 20_12_2020 11_42_02 1.mp4	946.470	29.99			left	in nest	parental behaviour		STATE	853.780	858.280	4.500		
BRAC4673.7c(R),BRAC4908.4f(L),control	2021-03-14 11:39:27		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	digging	stress behaviour		STATE	854.273	862.273	8.000		
BRAC4673.7c(R),BRA4908.4f(L),control	2021-03-12 21:17:55		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	digging	stress behaviour		STATE	854.379	862.275	7.896		
BRAC4939.7d(R),BRAC5077.5a(L),control	2021-03-15 21:57:13		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7d(R)_BRAC5077.5a(L)_food_deprivation_control_pups top_right 18_12_2020 11_45_58 2.mp4	979.330	29.9			left	in empty nest			STATE	854.527	864.265	9.738		
BRAC4895.5d(R),BRAC4895.5c(L),control	2021-03-15 21:56:00		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5d(R)_BRAC4895.5c(L)_food_deprivation_control_pups top_right 20_12_2020 11_42_02 2.mp4	947.150	29.98			right	in empty nest			STATE	854.537	856.788	2.251		
BRAC4943.6b(R),BRAC5007.4d(L),control	2021-03-15 21:57:48		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4943.6b(R)_BRAC5007.4d(L)_food-deprivation-control-pups-1-bottom-left-20-12.mp4	1243.570	29.98			left	rearing	stress behaviour		STATE	854.703	858.973	4.270		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			left	rearing	stress behaviour		STATE	855.477	862.567	7.090		
BRAC4939.7d(R),BRAC5077.5a(L),control	2021-03-15 21:57:13		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7d(R)_BRAC5077.5a(L)_food_deprivation_control_pups top_right 18_12_2020 11_45_58 2.mp4	979.330	29.9			right	in empty nest			STATE	855.517	857.269	1.752		
BRAC5077.5d(R),BRAC5077.5e(L),control	2021-03-15 22:03:10		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5d(R)_BRAC5077.5e(L)_food_deprivation_control_pups_bottom_right 18_12_2020 12_06_29 4.mp4	1286.430	29.99			left	rearing	stress behaviour		STATE	855.518	856.270	0.752		
BRAC5077.5d(R),BRAC5077.5e(L),test	2021-03-14 13:33:48		/home/tochenan/pups-20210314T114301Z-001/pups/BRAC5077.5d(R)_BRAC5077.5e(L)_food_deprivation_test_pups bottom_right 18_12_2020 18_16_12 4.mp4	1072.324	29.99			left	self-grooming	stress behaviour		STATE	855.766	867.260	11.494		
BRAC4939.7c(R),BRAC4939.7e(L),control	2021-03-15 21:56:36		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7c(R)_BRAC4939.7e(L)_food_deprivation_control_pups top_left 18_12_2020 11_45_58 1.mp4	980.210	29.89			right	rearing	stress behaviour		STATE	856.124	856.875	0.751		
BRAC4895.5b(R),BRAC4895.5e(L),control	2021-03-15 21:55:14		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5b(R)_BRAC4895.5e(L)_food_deprivation_control_pups top_left 20_12_2020 11_42_02 1.mp4	946.470	29.99			left	nest building	parental behaviour		STATE	856.280	918.034	61.754		
BRAC4895.5b(R),BRAC4895.5e(L),control	2021-03-15 21:55:14		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5b(R)_BRAC4895.5e(L)_food_deprivation_control_pups top_left 20_12_2020 11_42_02 1.mp4	946.470	29.99			right	digging	stress behaviour		STATE	856.281	860.031	3.750		
BRAC5077.5d(R),BRAC5077.5e(L),control	2021-03-15 22:03:10		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5d(R)_BRAC5077.5e(L)_food_deprivation_control_pups_bottom_right 18_12_2020 12_06_29 4.mp4	1286.430	29.99			left	retrieval	parental behaviour		STATE	857.020	860.270	3.250		
